prompt,model,model_id,diagnosis,inferred_diagnosis,template,split_count,image_path,reference_image_paths,ssim,color_similarity,shape_similarity,performance
"Gnenerate a dermoscopic skin lesion of a single basal cell carcinoma, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,bcc,bcc,template_1,15,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_051.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_051_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_051_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_051_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_051_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_051_4.png']",0.19193795848120426,0.02113025709822696,0.0355248353689422,"{'total_time_seconds': 7847.166762828827, 'seconds_per_image': 523.1444508552552, 'avg_power_watts': 55.91312790116404, 'peak_power_watts': 62.06, 'total_energy_wh': 121.8776774643921, 'energy_per_image_wh': 8.12517849762614}"
"Gnenerate a dermoscopic skin lesion of a single basal cell carcinoma, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,bcc,bcc,template_1,15,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_052.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_052_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_052_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_052_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_052_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_052_4.png']",0.3877932216853536,0.04251202231572555,0.06797791930748531,"{'total_time_seconds': 7847.166762828827, 'seconds_per_image': 523.1444508552552, 'avg_power_watts': 55.91312790116404, 'peak_power_watts': 62.06, 'total_energy_wh': 121.8776774643921, 'energy_per_image_wh': 8.12517849762614}"
"Gnenerate a dermoscopic skin lesion of a single basal cell carcinoma, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,bcc,bcc,template_1,15,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_053.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_053_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_053_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_053_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_053_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_053_4.png']",0.31777308240896096,0.0,0.029607764841172612,"{'total_time_seconds': 7847.166762828827, 'seconds_per_image': 523.1444508552552, 'avg_power_watts': 55.91312790116404, 'peak_power_watts': 62.06, 'total_energy_wh': 121.8776774643921, 'energy_per_image_wh': 8.12517849762614}"
"Gnenerate a dermoscopic skin lesion of a single basal cell carcinoma, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,bcc,bcc,template_1,15,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_054.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_054_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_054_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_054_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_054_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_054_4.png']",0.4505762067575588,0.0,0.012240974418746423,"{'total_time_seconds': 7847.166762828827, 'seconds_per_image': 523.1444508552552, 'avg_power_watts': 55.91312790116404, 'peak_power_watts': 62.06, 'total_energy_wh': 121.8776774643921, 'energy_per_image_wh': 8.12517849762614}"
"Gnenerate a dermoscopic skin lesion of a single basal cell carcinoma, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,bcc,bcc,template_1,15,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_055.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_055_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_055_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_055_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_055_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_055_4.png']",0.5625447979958642,0.003113286344194944,0.015482783380705651,"{'total_time_seconds': 7847.166762828827, 'seconds_per_image': 523.1444508552552, 'avg_power_watts': 55.91312790116404, 'peak_power_watts': 62.06, 'total_energy_wh': 121.8776774643921, 'energy_per_image_wh': 8.12517849762614}"
"Gnenerate a dermoscopic skin lesion of a single basal cell carcinoma, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,bcc,bcc,template_1,15,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_056.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_056_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_056_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_056_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_056_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_056_4.png']",0.3751995008784924,0.15536567225359926,0.02057935813510726,"{'total_time_seconds': 7847.166762828827, 'seconds_per_image': 523.1444508552552, 'avg_power_watts': 55.91312790116404, 'peak_power_watts': 62.06, 'total_energy_wh': 121.8776774643921, 'energy_per_image_wh': 8.12517849762614}"
"Gnenerate a dermoscopic skin lesion of a single actinic keratosis, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,akiec,akiec,template_1,15,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_057.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_057_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_057_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_057_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_057_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_057_4.png']",0.2035104763417103,0.05470434162652564,0.023138215555756007,"{'total_time_seconds': 7993.848125457764, 'seconds_per_image': 532.9232083638509, 'avg_power_watts': 55.61108635097494, 'peak_power_watts': 62.96, 'total_energy_wh': 123.48516066150302, 'energy_per_image_wh': 8.2323440441002}"
"Gnenerate a dermoscopic skin lesion of a single actinic keratosis, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,akiec,akiec,template_1,15,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_058.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_058_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_058_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_058_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_058_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_058_4.png']",0.47980632715415705,0.0,0.02368194593989717,"{'total_time_seconds': 7993.848125457764, 'seconds_per_image': 532.9232083638509, 'avg_power_watts': 55.61108635097494, 'peak_power_watts': 62.96, 'total_energy_wh': 123.48516066150302, 'energy_per_image_wh': 8.2323440441002}"
"Gnenerate a dermoscopic skin lesion of a single actinic keratosis, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,akiec,akiec,template_1,15,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_059.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_059_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_059_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_059_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_059_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_059_4.png']",0.4751358940535235,0.13618892277930303,0.015817588669625685,"{'total_time_seconds': 7993.848125457764, 'seconds_per_image': 532.9232083638509, 'avg_power_watts': 55.61108635097494, 'peak_power_watts': 62.96, 'total_energy_wh': 123.48516066150302, 'energy_per_image_wh': 8.2323440441002}"
"Gnenerate a dermoscopic skin lesion of a single actinic keratosis, extreme close-up macro, ISIC-style, skin only, no body parts, lesion visible, clinical lighting, sharp focus, clinical photo",sd3.5,stabilityai/stable-diffusion-3.5-large,akiec,akiec,template_1,15,C:\Users\Victor\Desktop\University\Master\Semester 1\Synthetic Data Generation for Skin Cancer Detection\POC\synthetic-data-gen\logs\experiments\experiment_4_random_100_20251220_232511\images\image_060.png,"['C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_060_0.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_060_1.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_060_2.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_060_3.png', 'C:\\Users\\Victor\\Desktop\\University\\Master\\Semester 1\\Synthetic Data Generation for Skin Cancer Detection\\POC\\synthetic-data-gen\\logs\\experiments\\experiment_4_random_100_20251220_232511\\images\\ref_060_4.png']",0.5371053028381827,0.34914417791454816,0.1457223814843458,"{'total_time_seconds': 7993.848125457764, 'seconds_per_image': 532.9232083638509, 'avg_power_watts': 55.61108635097494, 'peak_power_watts': 62.96, 'total_energy_wh': 123.48516066150302, 'energy_per_image_wh': 8.2323440441002}"
